,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 06:15:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 06:30:00,[8.0436535 7.848541  7.851054  7.7513947 7.8140783 7.5732017],[7.8179874 7.8711596 7.8762755 7.886453  7.8626823 7.8429155],[8 8 8 8 8 8],0.2329372731885903,0.14227949549287328
2020-05-10 06:45:00,[7.9477606 7.7947497 7.800197  7.679169  7.7011228 7.420788 ],[7.6292844 7.647397  7.566462  7.528064  7.486853  7.4169188],[8 8 8 8 8 8],0.3195112403972902,0.46111121878690026
2020-05-10 07:00:00,[7.9675097 7.849499  7.897682  7.759562  7.789842  7.537245 ],[7.8020124 7.808829  7.751961  7.7366066 7.689223  7.671271 ],[8 8 8 8 8 8],0.24162442180229077,0.26181740442367646
2020-05-10 07:15:00,[7.9675097 7.849499  7.897682  7.759562  7.789842  7.537245 ],[7.8020124 7.808829  7.751961  7.7366066 7.689223  7.671271 ],[8 8 8 8 8 8],0.24162442180229077,0.26181740442367646
2020-05-10 07:30:00,[7.9675097 7.849499  7.897682  7.759562  7.789842  7.537245 ],[7.8020124 7.808829  7.751961  7.7366066 7.689223  7.671271 ],[8 9 9 9 9 9],1.131564805484861,1.1615728905171692
2020-05-10 07:45:00,[9.027679 8.906548 8.990278 8.908334 8.983392 8.854058],[9.174058 9.176891 9.217882 9.188496 9.158452 9.221473],[9 9 9 9 9 9],0.08121119051335361,0.19093942133554961
2020-05-10 08:00:00,[8.98535  8.835779 8.841361 8.798737 8.86343  8.691148],[8.900717 8.906239 8.929631 8.937116 8.887665 8.904751],[9 9 9 9 9 9],0.18569573209949888,0.09059633185813093
2020-05-10 08:15:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 08:30:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 08:45:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 09:00:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 8 8 8],0.5507269233861412,0.6580936684144211
2020-05-10 09:15:00,[7.955949  7.7681828 7.747142  7.6589217 7.685646  7.390163 ],[7.6193347 7.64962   7.604266  7.599132  7.5490565 7.49408  ],[8 8 8 8 8 8],0.3431887285229526,0.417188514706351
2020-05-10 09:30:00,[7.955439  7.8197236 7.8473144 7.7142644 7.7394295 7.472879 ],[7.732035  7.743713  7.6643057 7.6243405 7.5928793 7.538526 ],[8 8 8 8 8 8],0.28436965783316465,0.3582374457388872
2020-05-10 09:45:00,[7.9675097 7.849499  7.897682  7.759562  7.789842  7.537245 ],[7.8020124 7.808829  7.751961  7.7366066 7.689223  7.671271 ],[8 8 8 8 9 9],0.7848694494685687,0.7842515327377028
2020-05-10 10:00:00,[9.019547 8.915553 8.997667 8.902301 8.982044 8.850549],[9.110193 9.107374 9.138414 9.105147 9.082918 9.141391],[9 9 9 9 9 9],0.08136547141702549,0.11601225499099617
2020-05-10 10:15:00,[8.993264 8.847687 8.864008 8.818564 8.883665 8.71901 ],[8.959694 8.959748 8.984593 8.977415 8.924112 8.95191 ],[9 9 9 9 9 9],0.16690635856387334,0.04484010697329685
2020-05-10 10:30:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 10:45:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 11:00:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 11:15:00,[8.977383 8.823422 8.818335 8.77831  8.842803 8.662589],[8.912014  8.923145  8.946523  8.94195   8.9212475 8.919809 ],[9 9 9 9 9 9],0.20510041098578452,0.07360969395088725
2020-05-10 11:30:00,[9.9810095 9.931656  9.925085  9.870819  9.96275   9.933104 ],[10.006879  9.990613 10.054201 10.037755 10.03885  10.07163 ],[10 10 10 10 10  9],0.387169493130162,0.43863382303747134
2020-05-10 11:45:00,[10.042922  9.954172  9.966334  9.965089 10.025256  9.969398],[10.027045 10.020426 10.051921 10.057204 10.042763 10.038088],[10 10 10 10 10 10],0.036214734667742554,0.04162551438177507
2020-05-10 12:00:00,[10.144166 10.086576 10.114494 10.154044 10.205146 10.236699],[10.134286 10.138036 10.195068 10.199384 10.233532 10.241674],[10 10 10 10 10 10],0.164938952279582,0.19486569023334216
2020-05-10 12:15:00,[10.1534605 10.112586  10.137886  10.188233  10.245786  10.259589 ],[10.063575 10.072355 10.118652 10.148095 10.17392  10.174571],[10 10 10 10 10 10],0.1908172209717697,0.13292271378625545
2020-05-10 12:30:00,[11.101438 11.045856 10.955955 11.013082 10.964356 11.05316 ],[10.916462  10.874205  10.914604  10.851135  10.8522005 10.886882 ],[11 11 11 11 11 11],0.055677561282606244,0.12034440055931542
2020-05-10 12:45:00,[11.194543 11.14749  11.120507 11.197594 11.200469 11.216217],[11.073812 11.008021 11.057129 11.01589  11.028282 11.031474],[11 11 11 11 11 11],0.18262119136915156,0.042464088443222185
2020-05-10 13:00:00,[11.092108  11.078829  11.0643    11.096561  11.1347885 11.033941 ],[10.973715 10.911378 10.933706 10.923193 10.92498  10.925913],[11 11 11 11 11 11],0.08895347373803847,0.07065861793720053
2020-05-10 13:15:00,[11.071523 11.065648 11.068854 11.083104 11.132077 11.016289],[11.031626 10.955629 10.983006 10.950217 10.952958 10.965427],[11 11 11 11 11 11],0.08039703523221196,0.03903904410628424
2020-05-10 13:30:00,[11.071523 11.065648 11.068854 11.083104 11.132077 11.016289],[11.031626 10.955629 10.983006 10.950217 10.952958 10.965427],[11 11 11 11 11 11],0.08039703523221196,0.03903904410628424
2020-05-10 13:45:00,[11.071523 11.065648 11.068854 11.083104 11.132077 11.016289],[11.031626 10.955629 10.983006 10.950217 10.952958 10.965427],[11 11 11 11 11 11],0.08039703523221196,0.03903904410628424
2020-05-10 14:00:00,[11.071523 11.065648 11.068854 11.083104 11.132077 11.016289],[11.031626 10.955629 10.983006 10.950217 10.952958 10.965427],[11 11 11 11 11 11],0.08039703523221196,0.03903904410628424
2020-05-10 14:15:00,[12.077226 11.971063 11.863077 11.885566 11.811504 11.71808 ],[11.829905 11.707247 11.730691 11.620163 11.589355 11.621379],[12 12 12 12 12 12],0.16002810707820303,0.32747094328003645
2020-05-10 14:30:00,[11.951361 11.837407 11.74072  11.718204 11.692228 11.548515],[11.879054 11.699654 11.731379 11.621681 11.582422 11.598162],[12 12 12 12 12 12],0.28106924426547436,0.33064675032042307
2020-05-10 14:45:00,[11.88657   11.74449   11.706459  11.6182785 11.605473  11.418408 ],[11.791297 11.61539  11.60261  11.518664 11.435155 11.449949],[12 12 12 12 12 12],0.36604421078931126,0.44771472123664957
2020-05-10 15:00:00,[11.042604 10.965372 11.026101 10.96184  10.986698 10.854549],[11.029747 10.93427  10.915165 10.862502 10.80299  10.815652],[11 11 11 11 11 11],0.06643859776163034,0.13172266914500066
2020-05-10 15:15:00,[11.007594  11.014923  11.0668955 11.028023  11.103963  10.941375 ],[11.020045 10.919562 10.927382 10.902865 10.862958 10.890652],[11 11 11 11 11 11],0.05742509813482152,0.09337918859793097
2020-05-10 15:30:00,[11.071523 11.065648 11.068854 11.083104 11.132077 11.016289],[11.031626 10.955629 10.983006 10.950217 10.952958 10.965427],[11 11 10 10 10 10],0.8793398072464801,0.7865918927587513
2020-05-10 15:45:00,[10.124343 10.178455 10.242919 10.267132 10.372817 10.284383],[10.05685   10.0648155 10.078625  10.093494  10.125023  10.132672 ],[10 10 10 10 10 10],0.2574045564830613,0.09625378007067883
2020-05-10 16:00:00,[11.094311 11.126368 11.129395 11.143485 11.221286 11.211931],[11.069172  10.996743  11.066701  11.037895  11.060239  11.0918665],[11 11 11 11 11 11],0.16128466121708862,0.06157460327483193
2020-05-10 16:15:00,[10.268972 10.244217 10.275745 10.364152 10.382288 10.431387],[10.086444 10.107221 10.15963  10.156621 10.210141 10.205734],[10 10 10 10 10 10],0.3348803314962481,0.16096921346205287
2020-05-10 16:30:00,[9.148243 9.150288 9.24386  9.266341 9.38139  9.279428],[9.09002  9.169646 9.174095 9.219997 9.253783 9.250867],[9 9 9 8 8 8],0.9356657432044624,0.8843289956051726
2020-05-10 16:45:00,[8.948993  8.829476  8.81273   8.768675  8.841879  8.6608715],[8.798702  8.8068695 8.818903  8.793919  8.805748  8.786158 ],[ 9  9  9  9  9 10],0.5684084363733696,0.5266613470858784
2020-05-10 17:00:00,[10.057243  10.0027485 10.02153    9.985991  10.061981  10.091738 ],[10.189523  10.189439  10.272133  10.2404175 10.253037  10.302062 ],[10 10 10 10 10 10],0.05196417255348979,0.24458544099188717
2020-05-10 17:15:00,[9.152005 9.020764 9.07246  9.096658 9.145411 9.107908],[9.073162  9.150007  9.210713  9.2459955 9.28117   9.289747 ],[ 9  9 10 10 10 10],0.7332626771479908,0.6110819212306885
2020-05-10 17:30:00,[11.133004 11.151207 11.150728 11.120515 11.181911 11.302228],[11.089991  11.037167  11.125298  11.0936775 11.117337  11.161486 ],[11 11 10 10 10 10],0.9757898595616253,0.9191840764920328
2020-05-10 17:45:00,[8.206701 8.15307  8.355769 8.369003 8.533831 8.444569],[8.143799 8.322079 8.394741 8.517818 8.62238  8.580516],[8 8 8 8 8 8],0.36776521777289606,0.4605657925644644
2020-05-10 18:00:00,[7.97678   7.859158  7.875623  7.7793217 7.815072  7.5589676],[7.7822886 7.830708  7.7568083 7.694285  7.7271795 7.604899 ],[8 8 8 8 8 8],0.22849218284072462,0.2766459343816128
