,prediction_A,prediction_B,real_values,metrics_A,metrics_B
2020-05-10 06:00:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 06:15:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 06:30:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 06:45:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 07:00:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 07:15:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 07:30:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 07:45:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 08:00:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 08:15:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 08:30:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
2020-05-10 08:45:00,[7.8939867 7.794613  7.948064  7.973531  7.90527   7.9067264],[8.039688 8.079748 8.131718 8.148038 8.270911 8.203728],[8 8 8 8 8 8],0.11142590681124416,0.16436623584119034
